"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"YBL050W",216.86431869322,0.206539730904793,0.171955689188254,1.20112182318479,0.229703948822684,0.376717553963616
"YDL050C",18.2578596288748,-0.494988538321716,0.412207110132695,-1.20082484303187,0.229819152939853,0.376717553963616
"YDL160C-A",12.032721018609,-0.578179365048756,0.481424386422316,-1.20097648011865,0.229760324963661,0.376717553963616
"YOR075W",75.0081543638752,-0.431298750561913,0.359876037810654,-1.1984647635496,0.230736132790253,0.378122649330282
"YCR088W",118.937020422514,0.30465771756304,0.25458253536089,1.19669527656783,0.231425348772899,0.379088770444239
"YLR434C",3.26275793505878,-1.16288778767201,0.971889319484553,-1.19652285950498,0.231492583396218,0.379088770444239
"YNL314W",37.5326852590349,0.35574964712516,0.297327792422143,1.19648972007322,0.231505507820312,0.379088770444239
"YFR037C",59.7692568578194,-0.294308927511082,0.246055904278794,-1.19610593524964,0.23165522176591,0.379235729341862
"YBL018C",33.7324925940969,-0.398985578215634,0.33367840279321,-1.19571891640496,0.231806266911723,0.379266825299016
"YDR383C",23.5354401128943,-0.428506485600926,0.358425689791158,-1.19552391975754,0.231882396403231,0.379266825299016
"YIL109C",150.400036504804,-0.258488188217897,0.216185108752731,-1.19567989538794,0.231821499856646,0.379266825299016
"YMR025W",19.5750465539082,0.564620254496186,0.472310592389936,1.19544270993194,0.231914107120698,0.379266825299016
"YBR147W",140.21788655399,0.258707304973096,0.216511099537978,1.19489165001315,0.232129365680115,0.379483419221608
"YOR076C",58.7414160781778,0.383874956495421,0.321320158968144,1.19468058813415,0.232211849575667,0.379483419221608
"YOR228C",44.7249044156096,-0.402391888524805,0.336830261180604,-1.19464292523601,0.232226570586278,0.379483419221608
"YNL309W",18.0003510044436,-0.525015518343787,0.43966784187949,-1.19411853298038,0.232431604617828,0.379720348127911
"YDR067C",41.6023773519481,-0.328975416174621,0.275921412023955,-1.19227940217289,0.233151708275559,0.380564289851695
"YDR413C",30.0326994204971,-1.36163778022411,1.14228384415203,-1.1920310238082,0.233249080876845,0.380564289851695
"YER054C",268.546840961381,0.343578773490393,0.288170976570522,1.19227403668222,0.233153811422129,0.380564289851695
"YJL111W",185.366573500906,-0.288580363700902,0.242068972988971,-1.19214106681095,0.233205936793005,0.380564289851695
"YPL094C",187.548589015238,-0.306573201135537,0.257083591173812,-1.19250396237178,0.233063698006284,0.380564289851695
"YPL081W",115.601292114871,-0.280302358220598,0.235210399659011,-1.19170903423895,0.233375354443525,0.380672102527947
"YLR393W",18.9235192772882,-0.50737800399958,0.42616955015689,-1.19055433175081,0.23382858879834,0.381313046818128
"YDR374C",4.6289698419788,-0.962263739540992,0.809172735960544,-1.18919446587473,0.234363151744655,0.382086252032276
"YJL151C",400.56086951863,0.237149351211964,0.199492116770996,1.18876552643028,0.234531947205106,0.382200689583332
"YOR125C",95.3920138775184,0.244856146322775,0.205984944193875,1.18870894803027,0.234554218259474,0.382200689583332
"YER087C-B",115.423448114538,-0.2630289966631,0.221395043037409,-1.1880527813744,0.234812615713808,0.382523179230841
"YDR110W",56.2576979519848,0.320341037718237,0.269751333202231,1.18754199994289,0.235013900168065,0.382653940438425
"YJL133W",41.491150092294,0.355270834359187,0.299155617473853,1.18757868349318,0.234999440152424,0.382653940438425
"YNL051W",51.5894170494158,-0.383795155628449,0.323337212052636,-1.18698108761441,0.235235080484905,0.382915482364618
"YLR154W-C",1263929.62476718,0.332687481741418,0.28043329735499,1.18633373739596,0.235490528312396,0.383232655956664
"YGR002C",62.09891953909,0.321897381817295,0.271570304836426,1.18531877780666,0.23589143182659,0.38378631717812
"YIR018W",36.4267392517837,-0.379741119510073,0.320591859555863,-1.18450019297481,0.236215119943108,0.384214099413635
"YJR115W",31.3242459555804,0.477801470514912,0.404235372479447,1.18198827476239,0.237210353323043,0.385652618658286
"YPR130C",54.3669604618318,-0.481798031542345,0.407626268154386,-1.18196021498758,0.237221487441609,0.385652618658286
"YNL256W",74.449758937691,-0.287808856759857,0.243569746895283,-1.18162809802316,0.237353299504797,0.385669289160401
"YOR205C",47.7434828027694,0.367426498364603,0.310949631223183,1.1816270594027,0.237353711798274,0.385669289160401
"YOL123W",382.177790315421,-0.264281580097601,0.223734504332183,-1.18122853194435,0.237511949640532,0.385827271905144
"YMR269W",39.7157553401493,-0.647704234062819,0.548575708194389,-1.18070163222266,0.237721272875987,0.386068138075949
"YMR153W",40.9388400904069,0.357111357715296,0.302571610768994,1.18025401262097,0.237899202566367,0.386257909378614
"YPL175W",41.6771423794735,-0.342183022224704,0.290844066740096,-1.17651711468636,0.239388297402983,0.388575870835848
"YGL092W",97.2597912253075,0.264042255486735,0.224477307582042,1.17625366381514,0.23949352591181,0.388646922726787
"YBL103C",80.0772063702239,-0.295296137855017,0.251110913537508,-1.17595899634569,0.239611261707822,0.388738229615255
"YAL047W-A",1.46280147899696,1.93177142418042,1.64362181045656,1.17531381726056,0.239869188579876,0.3888574079926
"YCL054W",71.4007538762972,-0.360296497875636,0.306496631853191,-1.17553167125247,0.23978207398706,0.3888574079926
"YGL220W",50.9812991747456,-0.394792967652694,0.335881271667206,-1.17539440556799,0.239836960646468,0.3888574079926
"YGL174W",36.5137735695073,-0.528043202708544,0.449754213429772,-1.17407060776985,0.240366745214436,0.389422252211687
"YNL110C",80.1177227571723,-0.441103379270632,0.375660745250466,-1.17420674064982,0.240312226757604,0.389422252211687
"YNR024W",43.4755861879664,-0.541753255903004,0.461466521505026,-1.17398170973732,0.240402351776475,0.389422252211687
"YKL218C",45.0003422676326,0.358323197884059,0.305275534226673,1.17376978404695,0.240487249918566,0.389460017537775
"YBR175W",22.5244692837219,-0.403145663871105,0.343651201207804,-1.17312455901275,0.240745859280459,0.389738241807465
"YPL231W",1018.74675108773,0.33359340119435,0.284385190429189,1.1730336614607,0.240782307201418,0.389738241807465
"YFL008W",154.612885311254,-0.405667270724937,0.346028037702993,-1.17235375901283,0.241055056407641,0.389966133184465
"YLR419W",101.93008610713,0.300377045318519,0.256245953740291,1.17222161339162,0.241108093097922,0.389966133184465
"YML094W",32.9924635156636,-0.375640272253002,0.320381559316992,-1.17247782005248,0.241005271944235,0.389966133184465
"YJR153W",7.96846074131874,0.738895968514485,0.631195621099897,1.17062911055516,0.241747890883206,0.390900961888365
"YGR050C",8.83866668472413,0.642454807042904,0.548897658249888,1.17044552365429,0.24182172478294,0.390920395584691
"YPR019W",103.857865628534,-0.284976552843581,0.243783860884009,-1.16897218630552,0.242414837636099,0.391779052698873
"YDL214C",89.1052244211199,0.250025912284399,0.213957082449294,1.16857974235862,0.242572993928874,0.391934495045017
"Q0045",9891.12364256583,-0.271363133012043,0.232307180475633,-1.16812202040611,0.242757549140498,0.392132500833847
"YDL222C",31.6444239853892,0.470770897391773,0.403153766170322,1.16772045034768,0.242919544980138,0.392293974069048
"YPR150W",135.162800368114,0.433270681828507,0.371360933678445,1.16671044941865,0.243327321483814,0.392852177958551
"YER120W",149.088642400301,-0.288091101989122,0.247163464751634,-1.16558934905131,0.24378051617965,0.393483405900997
"YOR015W",103.81258577058,0.327218642232602,0.280884436695914,1.16495825144933,0.244035892358006,0.393795096522591
"YPL134C",155.148232157564,-0.289418160212842,0.248729379122155,-1.16358655030737,0.244591604550875,0.394591149790749
"YDR483W",383.237428453003,0.288329241047155,0.24794294319617,1.16288544989575,0.244875981537592,0.394949172977234
"YDR266C",93.7590766998109,0.287940129598023,0.247705083788962,1.16243124764988,0.245060336677718,0.395090193629579
"YKL125W",98.1397832979215,0.279557690658358,0.240508240975532,1.16236221064375,0.245088366478311,0.395090193629579
"YLL002W",14.990353495606,-0.527113728900037,0.454768582592723,-1.15908123180995,0.246423075289192,0.397140552530288
"YKR092C",28.5810163857848,-0.48904264172831,0.422168344657579,-1.15840670651176,0.246698103600434,0.39748249864182
"YDR301W",108.757214166317,0.231542279985912,0.199979012725899,1.1578328987116,0.246932234980425,0.397758393789152
"YDR315C",33.6614317658477,0.352129442515649,0.304343919123619,1.15701159244328,0.247267624168358,0.398095838910564
"YPL233W",20.7223058899859,0.461773192119222,0.399102845378389,1.15702806298315,0.247260895114627,0.398095838910564
"YGR021W",73.646146267751,-0.29947611243115,0.259113093022401,-1.15577375476452,0.24777371086409,0.398809098372233
"YNL050C",61.1815858057612,-0.517397405550069,0.447877755334483,-1.1552201452016,0.248000287158562,0.39907221780935
"YEL022W",90.0830202146573,0.27009820814689,0.234234649205706,1.15310953807559,0.248865427199345,0.400260671823158
"YNL119W",39.7753165547328,-0.336673849109494,0.291932479094178,-1.15325930898179,0.248803966476064,0.400260671823158
"YBR021W",56.5292372786713,0.32202195070886,0.27940605914715,1.15252314746426,0.249106163472426,0.400545989778699
"YOR101W",14.7272379541433,-0.49535523496511,0.430100499409508,-1.15171973909631,0.249436258271681,0.400864810274493
"YOR336W",189.079586441857,0.232153638915505,0.201596138952823,1.15157780362963,0.249494606774257,0.400864810274493
"YPR163C",208.474102106389,0.213484409371171,0.185364736648017,1.15169914856324,0.249444722278967,0.400864810274493
"YPR196W",45.4197417074116,-0.364231037997102,0.316557929846694,-1.15059836969965,0.249897504017957,0.401410163934357
"YOL038C-A",2.16454798056695,-1.48502629296145,1.29122952303565,-1.15008700348656,0.250108038720197,0.40164632728962
"YDL046W",68.2225828946338,0.351130850384251,0.305469925674618,1.14947764369534,0.250359080113715,0.401947403564136
"YLR389C",261.154869427232,0.237007460280602,0.206249545740696,1.14912961107113,0.250502540000015,0.402075650497486
"YER046W",38.5153663080676,-0.367675804706744,0.320173195616821,-1.14836535269109,0.250817770523677,0.402479467341217
"YKR101W",70.5239306548021,0.315839505093552,0.27508787173319,1.14814042183542,0.250910599547568,0.402526289076311
"YHR120W",34.0796408316846,0.371811038666209,0.32438467949577,1.14620406624678,0.251710725808007,0.403605129312839
"YJL047C",68.9054136038294,0.278600923661329,0.243056398153689,1.14623982654908,0.251695933095281,0.403605129312839
"YER127W",42.2324112458398,-0.405206012082375,0.353614566524499,-1.14589739915112,0.251837607524704,0.403706217993974
"YGR042W",55.2130760349515,-0.35641589214643,0.311234638857349,-1.14516781761489,0.25213964687491,0.403985590787162
"YOR215C",431.200234223741,-0.317217843566644,0.276982983452458,-1.14526112619872,0.252101003990292,0.403985590787162
"YDL155W",51.6431777289892,0.300480593041512,0.262503093711011,1.14467448285509,0.252344025524734,0.404210642709832
"YKL029C",28.1700088977101,-0.44104751483971,0.385585681264983,-1.14383789717703,0.252690870000147,0.404561281488843
"YPR201W",19.7935761371265,-0.582142557914579,0.508878340876506,-1.14397196963007,0.252635261851583,0.404561281488843
"YKL011C",15.8300158553476,0.512740934820075,0.448346664132172,1.14362607294636,0.252778744007267,0.404599538623629
"YKR073C",1.54029216481269,1.67482195050848,1.46482640218224,1.14335865875533,0.252889709578771,0.404661821166425
"YOR039W",125.93412679914,-0.223165006233147,0.195206732365889,-1.14322392229206,0.252945632364149,0.404661821166425
"YLR026C",48.4242934277979,-0.413986321701172,0.362431903950791,-1.14224580449016,0.253351861465771,0.40520919876316
"YFR006W",283.8707250038,0.202185869536392,0.177092163831086,1.14169856622928,0.253579337002135,0.405470474640076
"YKR063C",99.217250450594,0.240251553016562,0.210493312147583,1.14137380691751,0.253714399895248,0.405583889013536
"YGL085W",23.9222333497621,0.387527747367478,0.339711928779826,1.14075401696784,0.253972300912283,0.405893563550488
"YAL021C",90.7578138382582,0.376288179038454,0.330083928448991,1.13997728034373,0.254295766610953,0.406171720516078
"YGR047C",135.16270363066,0.268543885692229,0.235622824611718,1.13971932105797,0.254403255054425,0.406171720516078
"YPL112C",71.1898315554826,-0.253111809665001,0.222019994017126,-1.14004061114188,0.254269382282814,0.406171720516078
"YPL114W",4.37627379311882,-1.11828090672045,0.981083765393755,-1.13984243360875,0.254351951634902,0.406171720516078
"YLR145W",25.9243992730085,-0.433554215040224,0.380471702764668,-1.1395176353191,0.254487317022981,0.406203380326435
"Q0110",147.255150992076,-0.817482617040217,0.718907181730806,-1.13711844562755,0.255488773872637,0.40757939229951
"YDL032W",1.67887103804543,1.36373041845478,1.19950716878692,1.13690893555387,0.255576356302385,0.40757939229951
"YGL186C",386.611520003983,-0.222754677808494,0.195935812900544,-1.13687576819641,0.255590223313537,0.40757939229951
"YKL017C",52.5025289539104,-0.384822060648081,0.338502946176641,-1.13683518856958,0.255607190047416,0.40757939229951
"YDR038C",69.2456464041658,0.353020251413258,0.310867981681057,1.13559540453236,0.256125933031,0.407928483831945
"YDR088C",105.617275183129,-0.528772923192763,0.465720374608665,-1.13538713790884,0.256213146391601,0.407928483831945
"YHL011C",62.6000144391603,0.377830400079512,0.33276237002989,1.13543607723906,0.256192650790956,0.407928483831945
"YKL098W",37.1706230744065,0.408820391975639,0.359880660971175,1.13598877714739,0.255961261279938,0.407928483831945
"YMR290W-A",4.59886039351283,-1.08728502329048,0.957197860335926,-1.13590415142477,0.255996680681364,0.407928483831945
"YPR007C",8.99496606034712,-0.6687827858502,0.58880297761603,-1.13583458520878,0.25602579959987,0.407928483831945
"YDR530C",157.460858655499,0.223703739839458,0.197115600178116,1.13488602443093,0.25642307629878,0.408159963381194
"YOL161C",1.90717109679527,-1.84460785897152,1.62598567664023,-1.13445517108308,0.256603667828458,0.408344638990228
"YDR458C",173.770202693379,0.375265395056642,0.331005579974328,1.13371319929334,0.256914871131954,0.408737017619742
"YKL166C",36.2789634923994,-0.342933092047092,0.302677372152052,-1.13299877559006,0.257214767496829,0.409111214700691
"YJL051W",47.3682974562381,0.490201356398195,0.432984293878821,1.13214581528305,0.25757313595387,0.409578202608065
"YGR156W",34.8951948931931,0.368531086171509,0.32584802813262,1.13099068999588,0.258059009986688,0.410247656901915
"YGL066W",111.326437121008,0.389285234552633,0.344429659828202,1.13023145203815,0.258378710032752,0.410652667063865
"YKL115C",5.49242592336341,-0.835811632980424,0.739828476364528,-1.12973703997926,0.25858704469688,0.410880520267103
"YJL133C-A",290.256374306162,-0.300003831734963,0.265637730277109,-1.12937206405884,0.25874091241897,0.411021735779344
"YBR218C",287.661552046318,-0.236854276338336,0.20985645131798,-1.12864901150667,0.259045926566813,0.41124322694127
"YDL248W",121.555283792229,-0.254279466123923,0.225269590358295,-1.12877848146076,0.258991292363211,0.41124322694127
"YJR013W",47.2189924585881,0.292898203561809,0.25952828861679,1.12857910450869,0.259075429496208,0.41124322694127
"YGR204C-A",14.7928997700301,0.736611501472921,0.65301431515064,1.12801738703538,0.259312576256732,0.41132003717184
"YMR069W",5.36893921734359,-1.02523557905827,0.909019024547472,-1.12784831931174,0.259383982960357,0.41132003717184
"YOR094W",30.2074696382983,-0.406865875317791,0.360722537787888,-1.12791919743323,0.259354045529537,0.41132003717184
"YOR270C",737.955011759563,0.299617859043981,0.265632262576753,1.12794227680611,0.259344297803378,0.41132003717184
"YFL022C",91.4631676806286,-0.256034203429505,0.227054631216864,-1.12763259686591,0.259475114320697,0.411361399589894
"YMR277W",75.063977412416,0.289097025490625,0.256535277311011,1.12692892970092,0.259772530715815,0.411729695299953
"YDR199W",75.106852428406,-0.595247684652154,0.528410977859536,-1.1264862192367,0.259959770421975,0.411923224291799
"YER073W",62.0587511372053,0.306323606081751,0.2724276712212,1.12442177664481,0.260834138021482,0.413205182577117
"YDR132C",43.8033218696467,-0.341548777209116,0.303896972124463,-1.12389661147803,0.261056889013558,0.41344413676476
"YGL014W",91.6507902575169,0.27759689312253,0.247025524201783,1.12375793562035,0.261115730904246,0.41344413676476
"YBL037W",35.2874568610084,0.349779289647645,0.311354487355946,1.12341175043921,0.261262661602684,0.413573234537014
"YGL003C",69.6382742508464,0.273682555001685,0.243939678454267,1.12192717780021,0.261893403999383,0.414467939662687
"YOR351C",12.3651852476705,-0.546864730418926,0.48755928938067,-1.12163739329752,0.262016645820761,0.414559236469976
"YJR020W",6.34214393547039,0.791767257519363,0.706979301067293,1.11992989939602,0.262743635809911,0.41550156360637
"YNR057C",7.87421438649369,-0.672878230216969,0.600756480341649,-1.12005155538947,0.262691792994054,0.41550156360637
"YAL027W",23.6088373819212,0.410730310418824,0.366898595585041,1.11946547455133,0.262941612033658,0.415710688625213
"YLR341W",18.0419373809256,0.461960196814577,0.412886093479714,1.11885627564076,0.263201459022104,0.416017502338362
"YMR128W",114.237273632043,-0.371486269811525,0.332325637371283,-1.11783813235116,0.263636132171098,0.416600424750132
"YGR068C",19.0923519469451,0.462259079796949,0.413651144859326,1.11750948967917,0.263776544363984,0.416718178005955
"YHR073W",155.68409781438,-0.204855160186792,0.18347698438128,-1.11651693468586,0.264200925441509,0.417284378744281
"YKL220C",18.7886648360133,-0.500070717919497,0.448196892477682,-1.11573892258612,0.264533904617489,0.417705970736829
"YJL007C",2.5500737129348,1.29743767468196,1.16319581118048,1.11540779481078,0.264675710772334,0.417825560390474
"YPL085W",334.59740242305,0.280702753176504,0.251829687291187,1.11465314592529,0.264999086459973,0.418231650305183
"YNR003C",26.3436063134238,0.410029796141881,0.367912203917572,1.11447729044005,0.2650744816429,0.418246262951522
"YGL128C",20.6969115662659,0.447411890612908,0.401744587988724,1.11367247746338,0.265419720719829,0.418686533757097
"YAL024C",45.9770351087681,-0.343240471167911,0.308496828080916,-1.1126223673129,0.265870649949826,0.41929326440965
"YLR065C",26.3508203087097,-0.410483534798531,0.369186462658992,-1.1118596598643,0.26619849567648,0.419705631178773
"YBR077C",44.6025508269327,-0.300162080666948,0.270134029382374,-1.1111598244517,0.266499560885109,0.42007557902229
"YKR041W",5.46208396970022,-1.29275313766284,1.16408932235182,-1.11052744221644,0.266771809555043,0.420399931130349
"YMR018W",11.0355243017975,0.569368054414827,0.51301463296704,1.10984759074389,0.267064707677186,0.420748318067069
"YOR087W",54.8942787317433,-0.30265918956471,0.27274716813079,-1.10966941156132,0.267141508578028,0.420748318067069
"YPR189W",131.326647582838,0.253251012201966,0.228246355553831,1.10955117591018,0.267192480290536,0.420748318067069
"YAR023C",9.93338653367167,0.59237487452582,0.534184812449522,1.10893245318875,0.267459322411374,0.421063668142776
"YLR433C",58.9582088025807,0.286660530506083,0.258548620637497,1.10872968418578,0.26754681227068,0.421096575609702
"YHR135C",112.292015720328,0.267881340547663,0.241746856400884,1.10810682106013,0.267815685481253,0.421316025667931
"YJL028W",1.21964715025386,1.90958267432396,1.72333652524779,1.10807300045439,0.267830290237941,0.421316025667931
"YKL144C",27.1250589883982,-0.403539525545353,0.364274548021737,-1.10778951682694,0.267952728532008,0.421316025667931
"YOL107W",22.2602432737955,-0.442493565753138,0.399402901969398,-1.10788770830474,0.267910314685431,0.421316025667931
"YMR003W",16.4206758321745,-0.551632465291236,0.49822618313246,-1.1071928452716,0.268210560244805,0.421616600295338
"YML112W",32.0131231227761,0.36460358172173,0.32942790364602,1.10677807704324,0.268389888888667,0.421793652418472
"YDL041W",1.44959068290725,1.89474797444683,1.71518601384921,1.10468949673549,0.269294156113724,0.422460661732003
"YIL067C",46.35576499608,-0.420817545862057,0.380973799230986,-1.10458395488482,0.269339906720866,0.422460661732003
"YIL141W",1.37926884533227,-1.87041350019873,1.69193250633184,-1.10548942892163,0.268947572447798,0.422460661732003
"YKL018W",19.7473419726352,-0.43510284834,0.39362266467326,-1.10538057736378,0.268994716152032,0.422460661732003
"YKL118W",3.40179357490025,-1.09436872083685,0.990125033266149,-1.10528335722089,0.269036827076262,0.422460661732003
"YKL133C",61.1789834783049,-0.276176515671181,0.249990076404554,-1.10474991504963,0.269267968197113,0.422460661732003
"YLR211C",27.00963655377,-0.522397818076421,0.472944989809828,-1.10456359477765,0.269348733096685,0.422460661732003
"YMR306C-A",4.09623077297141,0.941728033069222,0.852473376079289,1.10470081470513,0.269289250281975,0.422460661732003
"YNL239W",285.614707735009,0.246190594248939,0.222998759470719,1.10399983763706,0.269593208120804,0.422739263118265
"YGR168C",34.7534765017322,0.378463212382509,0.342994807273564,1.10340799439758,0.269850026537425,0.423037076802845
"YIL097W",98.3108407054105,0.33629257014387,0.304845742214122,1.10315652664639,0.269959196671694,0.423103335750135
"YKL211C",79.8138942788753,-0.288299509527339,0.261379284349794,-1.10299295617291,0.270030224065645,0.423109796083037
"YHR167W",18.7977869903272,0.474593075080331,0.430612358955264,1.10213528527553,0.270402861264927,0.423588727926529
"YDR397C",15.1745093556173,-0.530465738087025,0.48171804872309,-1.10119548041256,0.270811588329079,0.423611488029268
"YGR070W",223.234958345642,0.211514529553912,0.19204604473984,1.10137404725229,0.270733895919368,0.423611488029268
"YGR150C",103.641673918282,-0.319037129087782,0.289615021787164,-1.1015904048038,0.270639781669268,0.423611488029268
"YIL136W",849.918049849645,0.270792219880021,0.245785611673748,1.1017415463663,0.270574049293608,0.423611488029268
"YJL211C",5.02304752654888,-0.853474010819657,0.775272339580327,-1.10086993595265,0.270953268355216,0.423611488029268
"YLR249W",2217.85361448086,0.326377070251482,0.296440554079354,1.10098657474548,0.27090250021207,0.423611488029268
"YLR273C",32.0463770906019,0.383946576928585,0.348719060584006,1.1010197615398,0.270888056535742,0.423611488029268
"YPL280W",24.1288696687475,0.385352163450201,0.349753511909296,1.10178211319902,0.270556408396826,0.423611488029268
"YNL165W",43.7768172476408,0.340535512778122,0.309616121245275,1.0998636356805,0.271391540876662,0.42418860658133
"YOL003C",42.3026789785271,0.313005909433762,0.284624715146094,1.09971444072627,0.271456560853043,0.42418860658133
"YCL028W",74.7664762407586,-0.271847168653698,0.247484945549782,-1.09843921233187,0.272012747703938,0.424841252688921
"YDL063C",37.5859359991049,-0.444323643222564,0.404469085833557,-1.0985354846264,0.271970731640923,0.424841252688921
"YDR227W",207.091287280369,0.326124074056495,0.296936720154665,1.098294861904,0.272075754805524,0.424841252688921
"YER042W",59.4303624481757,0.299572124009195,0.273097986961714,1.0969400666113,0.272667592398167,0.425555245391414
"YJL037W",6.74946986045634,-0.760942166072891,0.693679147779736,-1.09696560507613,0.272656427869988,0.425555245391414
"YHR134W",27.736280216622,0.376077433608083,0.342942606804627,1.09661916060005,0.272807907997747,0.425669185832162
"YER044C-A",10.6017865046312,-0.520037490790504,0.474408845361888,-1.09618000565274,0.273000007779178,0.425863850319566
"YBL017C",427.692861653842,0.214241378790997,0.195531823242654,1.09568547583747,0.273216440947036,0.426096368076216
"YHL006C",6.34564511533905,-0.727105971240481,0.664023705185989,-1.09500002117669,0.273516627204247,0.426459356617273
"YFL026W",19.2864738834098,0.463706963848794,0.423538790372271,1.09483942059053,0.273586992803816,0.426463924695916
"YBR244W",10.1900165003616,0.600909202811658,0.54959474995749,1.09336780028946,0.27423234527102,0.427316051147039
"YJR007W",44.3022371446319,-0.332247460235104,0.303898374470409,-1.0932847561758,0.274268793739062,0.427316051147039
"YML116W-A",71.9011051184058,0.327866932828761,0.299972152734177,1.09299123215382,0.274397649390079,0.427411511020409
"YOR046C",74.0921094519895,-0.300277204780398,0.274774802327131,-1.09281201273654,0.274476346192091,0.427428813917454
"YOL048C",50.5540688788167,0.344616742787527,0.315443469426465,1.09248336449667,0.274620698538586,0.427443095633281
"YOR041C",17.0839522206062,0.458603106925587,0.419738976932589,1.0925911867347,0.274573334004384,0.427443095633281
"YML082W",34.7450948435879,0.382823568916074,0.350693149855181,1.09161975098219,0.27500027106859,0.427928571416773
"YIL009C-A",17.8790764232506,-0.437454235553513,0.400943772708183,-1.09106130417919,0.275245908339794,0.428205442642278
"YBR222C",283.97136260406,0.24169933885317,0.221619822419661,1.09060343165281,0.275447418910532,0.428308206833098
"YPL226W",270.443666872797,0.302114379804194,0.277005985799028,1.09064206296027,0.27543041331089,0.428308206833098
"YBR092C",12.0850255764109,0.580115436904949,0.532143935093285,1.09014760602929,0.275648128612398,0.428501703900172
"YJL103C",190.975493556666,0.186219552604321,0.170841573173951,1.09001309894701,0.27570737399902,0.428501703900172
"YHR019C",217.043787877498,-0.307023830436678,0.281882356572156,-1.089191371075,0.276069503332074,0.4289591005091
"YDR204W",105.851302470771,0.255205139792634,0.234496630815865,1.08831047552675,0.276458067539146,0.429417925466947
"YMR246W",188.748010380303,0.306214904195246,0.281431932901988,1.08806026749597,0.276568502597545,0.429417925466947
"YNL137C",225.251419802347,-0.178830952873142,0.16434590909274,-1.08813753783326,0.276534394351199,0.429417925466947
"YPR081C",52.1498127372042,0.280284095245191,0.257946461904948,1.08659794429929,0.277214533960437,0.430315344321503
"YPR010C",171.314095043705,-0.366371208864079,0.337341905778063,-1.08605305948889,0.277455518195531,0.430583729341973
"YGL194C-A",7.68602206366098,-0.642641900060123,0.591811181532068,-1.08589009487192,0.277527619678894,0.430589957519461
"YFR045W",60.997915708111,0.265847143272424,0.24486458089216,1.08569047554291,0.277615955930504,0.430621365048935
"YLR234W",12.6911167014161,0.583834354066036,0.538078019405406,1.08503661738718,0.277905437628944,0.430910736189109
"YPL222C-A",3.07308125574302,1.65463771925688,1.52506609264206,1.08496131888314,0.277938787621027,0.430910736189109
"YER184C",32.7104188881054,0.438357422971755,0.404861595823695,1.08273401946142,0.278926499374228,0.432336074030054
"YER076C",8.75075971619055,0.627223059562005,0.579641857936706,1.0820872422752,0.279213764082386,0.432675286463369
"YBL089W",53.4527773815719,0.291270459198384,0.269509876731583,1.08074131727823,0.279812198549412,0.433496409511632
"YMR234W",36.4974224232606,0.367249190962569,0.340198618839804,1.079514056274,0.280358631104437,0.434236586604081
"YCR085W",2.44994986450571,-1.32327836678177,1.22624822052998,-1.07912765509242,0.280530824468301,0.434380938506909
"YJL175W",2.6885529416447,1.28946730815497,1.19506141722113,1.07899668550372,0.280589205218331,0.434380938506909
"YNL145W",14.2444538511123,-0.627710216352304,0.58193906161955,-1.07865283111495,0.280742520351631,0.43451191842969
"YCR095C",66.0231816061797,0.316286737630734,0.293477048000895,1.07772222661095,0.281157736348328,0.43494166454668
"YJL144W",263.515235382338,-0.369059214436385,0.34243786571705,-1.07774066884686,0.281149503767326,0.43494166454668
"YDR009W",21.5194784713576,-0.390388050847434,0.362310339360979,-1.07749630202654,0.281258601957721,0.434991293416636
"YJL138C",1185.90948158741,-0.219656155368452,0.204033409161766,-1.07656954942266,0.281672614116839,0.435525088429068
"YHL019C",61.8461124042539,0.278105278551671,0.259381566271248,1.07218597894055,0.28363650677096,0.438454477834161
"YIR025W",24.9677150199381,-0.378446804541875,0.353395249603294,-1.07088820510944,0.284219699915606,0.4392486271423
"YBL008W-A",1.3896901349536,1.91623310017495,1.79018515957721,1.07041056056319,0.284434547835184,0.439473266677182
"YFL040W",8.06874144228571,-0.738521934726993,0.690079472451319,-1.07019838179448,0.284530022601458,0.439513400813781
"YCR053W",95.9607233710635,0.232726606460577,0.217565440987106,1.0696855410707,0.284760876737538,0.439743314658504
"YOR261C",676.870692871752,-0.294934541641793,0.275753453660649,-1.06955883136372,0.284817934351871,0.439743314658504
"YAR061W",1.34919948152846,1.92151437831266,1.80050821756024,1.06720666952378,0.285878521498201,0.441057762857922
"YDR456W",381.853738357554,0.296519528872969,0.277843680176233,1.06721710814113,0.285873808849177,0.441057762857922
"YGR204W",276.989341842566,-0.232745048346198,0.218063275489585,-1.06732803964193,0.285823730629587,0.441057762857922
"YKR023W",111.31134402826,-0.468936330610466,0.439625360347673,-1.06667261015064,0.28611969957534,0.441322190271817
"YMR326C",1.37829109117324,1.55315848054079,1.45705691275634,1.06595594649948,0.286443556622178,0.441713984900915
"YDR109C",49.1336131675638,0.320743352972878,0.301233720707371,1.06476576466835,0.286981941210366,0.442436322821638
"YIL154C",56.679947957008,0.333001665336516,0.313045069657398,1.06374991211636,0.287442007124766,0.44303759518816
"YDR130C",31.9150930558464,0.360797319788988,0.339234560823105,1.06356297811628,0.287526721198254,0.443060181495555
"YDR129C",383.212616411783,0.240844203130517,0.226673598588072,1.06251546113315,0.288001742822032,0.443575991623607
